1653103376.1339388	10000
1653103377.134902	20008
1653103378.1355603	40024
1653103379.1362267	50032
1653103380.1368277	60040
1653103381.1374857	70048
1653103382.1393723	90064
1653103383.139976	100072
1653103384.141533	110080
1653103385.142172	120088
1653103386.1428106	130096
1653103387.1435466	150112
1653103388.1441953	160120
1653103389.1448517	170128
1653103390.1455562	180136
1653103391.1461291	200152
1653103392.1513567	210160
1653103393.154995	220168
1653103394.1595595	230176
1653103395.160192	240184
1653103396.1622846	260200
1653103397.1629474	270208
1653103398.1635523	280216
1653103399.1641436	290224
1653103400.1647642	310240
1653103401.1654508	320248
1653103402.1660147	330256
1653103403.1666322	340264
1653103404.1672988	350272
1653103405.1678786	370288
1653103406.1685972	380296
1653103407.169178	390304
1653103408.1714184	400312
1653103409.1722796	420328
1653103410.1729012	430336
1653103411.173505	440344
1653103412.1741583	450352
1653103413.1747212	460360
1653103414.1753483	470368
1653103415.1759944	490384
1653103416.1766844	500392
1653103417.1772892	510400
1653103418.1837308	520408
1653103419.189164	530416
1653103420.1897423	540424
1653103421.1903114	560440
1653103422.1909137	570448
1653103423.1915433	580456
1653103424.1921537	590464
1653103425.1927962	600472
1653103426.1934297	610480
1653103427.1940181	630496
1653103428.1945796	640504
1653103429.200173	650512
1653103430.200824	660520
1653103431.2014828	670528
1653103432.202123	680536
1653103433.202709	700552
1653103434.2032678	710560
1653103435.2038584	720568
1653103436.2044208	730576
1653103437.204995	740584
1653103438.205621	750592
1653103439.2063267	770608
1653103440.2091303	780616
1653103441.209812	790624
1653103442.2104049	800632
1653103443.2109404	810640
1653103444.2125742	830656
1653103445.2131937	840664
1653103446.2137704	850672
1653103447.2144186	860680
1653103448.2150476	880696
1653103449.215671	890704
1653103450.2162247	900712
1653103451.216893	910720
1653103452.2174747	920728
1653103453.2180495	940744
1653103454.2186804	950752
1653103455.2192855	960760
1653103456.2199316	970768
1653103457.22074	980776
1653103458.221611	1000792
1653103459.2262552	1010800
1653103460.2276692	1020808
1653103461.2363145	1030816
1653103462.2369103	1050832
1653103463.2374175	1060840
1653103464.2467842	1070848
1653103465.2525816	1080856
1653103466.2530696	1090864
1653103467.2613225	1100872
1653103468.2618306	1120888
1653103469.2623804	1130896
1653103470.2676814	1140904
1653103471.2763524	1150912
1653103472.2771254	1160920
1653103473.277618	1180936
1653103474.2812154	1190944
1653103475.281798	1200952
1653103476.2824197	1210960
1653103477.2831886	1220968
1653103478.2837477	1240984
1653103479.2842312	1250992
1653103480.2904828	1261000
1653103481.291078	1271008
1653103482.2915874	1281016
1653103483.301315	1301032
1653103484.3033237	1311040
1653103485.3038287	1321048
1653103486.308132	1331056
1653103487.3087003	1341064
1653103488.3094726	1361080
1653103489.315188	1371088
1653103490.3157725	1381096
1653103491.3184118	1391104
1653103492.3240077	1411120
1653103493.3245356	1421128
1653103494.3297226	1431136
1653103495.3303711	1441144
1653103496.3310554	1461160
1653103497.3316302	1471168
1653103498.3384767	1481176
1653103499.346628	1491184
1653103500.3552902	1501192
1653103501.3558717	1521208
1653103502.3615048	1531216
1653103503.36301	1541224
1653103504.363537	1551232
1653103505.366883	1571248
1653103506.3674445	1581256
1653103507.3680124	1591264
1653103508.3704934	1601272
1653103509.3735535	1611280
1653103510.3822653	1631296
