1653096925.8734763	10000
1653096926.8795528	20008
1653096927.880202	30016
1653096928.880881	50032
1653096929.8815424	60040
1653096930.8821733	70048
1653096931.882824	80056
1653096932.8834598	90064
1653096933.8856196	100072
1653096934.8862593	110080
1653096935.8868167	130096
1653096936.887475	140104
1653096937.8881137	150112
1653096938.8887446	160120
1653096939.8893938	170128
1653096940.893465	180136
1653096941.8940322	190144
1653096942.905637	210160
1653096943.9062796	220168
1653096944.9069045	230176
1653096945.9126544	240184
1653096946.9132698	250192
1653096947.9182124	260200
1653096948.9201472	280216
1653096949.9215271	290224
1653096950.9234133	300232
1653096951.9288464	310240
1653096952.931342	320248
1653096953.933507	330256
1653096954.934152	340264
1653096955.9348001	360280
1653096956.9353423	370288
1653096957.9359858	380296
1653096958.93666	390304
1653096959.9372225	400312
1653096960.9378529	410320
1653096961.9385338	420328
1653096962.9391453	440344
1653096963.9396899	450352
1653096964.9403768	460360
1653096965.9409733	470368
1653096966.9415848	480376
1653096967.9422226	490384
1653096968.9428148	510400
1653096969.943381	520408
1653096970.9439926	530416
1653096971.9446309	540424
1653096972.950177	550432
1653096973.9507756	560440
1653096974.9514458	570448
1653096975.9520936	590464
1653096976.9526918	600472
1653096977.9533088	610480
1653096978.9539056	620488
1653096979.9544961	630496
1653096980.9550955	640504
1653096981.955729	650512
1653096982.9563646	670528
1653096983.9570336	680536
1653096984.957688	690544
1653096985.958354	700552
1653096986.9623756	710560
1653096987.9643533	720568
1653096988.9650378	730576
1653096989.9664083	750592
