1653103086.6507916	10000
1653103087.6517062	20008
1653103088.6523535	30016
1653103089.6573353	50032
1653103090.6580412	60040
1653103091.658698	70048
1653103092.6592605	80056
1653103093.6598823	90064
1653103094.660463	100072
1653103095.6611273	120088
1653103096.6616528	130096
1653103097.662251	140104
1653103098.6628673	150112
1653103099.6635056	170128
1653103100.6641355	180136
1653103101.6647997	190144
1653103102.6654358	200152
1653103103.6660683	210160
1653103104.6667569	230176
1653103105.6675699	240184
1653103106.6695704	250192
1653103107.6743848	260200
1653103108.676261	270208
1653103109.6769464	290224
1653103110.6775684	300232
1653103111.678157	310240
1653103112.6787431	320248
1653103113.6794007	340264
1653103114.680023	350272
1653103115.6805584	360280
1653103116.6811788	370288
1653103117.6827104	390304
1653103118.6833081	400312
1653103119.6873171	410320
1653103120.6908677	420328
1653103121.6915095	430336
1653103122.6943212	440344
1653103123.6948915	460360
1653103124.6955235	470368
1653103125.6962142	480376
1653103126.69683	490384
1653103127.69868	500392
1653103128.6995463	510400
1653103129.7001667	530416
1653103130.7008004	540424
1653103131.7023416	550432
1653103132.702892	560440
1653103133.70348	570448
1653103134.7040586	580456
1653103135.7047174	590464
1653103136.7053344	610480
1653103137.7059681	620488
1653103138.70738	630496
1653103139.7080064	640504
1653103140.7093635	650512
1653103141.710105	660520
1653103142.7107944	670528
1653103143.7114527	690544
1653103144.7121089	700552
1653103145.7127051	710560
1653103146.7132885	720568
1653103147.713897	730576
1653103148.7145646	740584
1653103149.7167282	750592
1653103150.719084	770608
1653103151.725281	780616
1653103152.7259185	790624
1653103153.7273123	800632
1653103154.7323766	810640
1653103155.7329152	830656
1653103156.7436213	840664
1653103157.7442794	850672
1653103158.7492023	860680
1653103159.749779	880696
1653103160.75039	890704
1653103161.7510324	900712
1653103162.7516506	910720
1653103163.7522528	920728
1653103164.752846	940744
1653103165.7535176	950752
1653103166.7541304	960760
1653103167.7547722	970768
1653103168.7554274	980776
1653103169.7560503	1000792
1653103170.756729	1010800
1653103171.7573533	1020808
1653103172.757959	1030816
1653103173.7585685	1050832
1653103174.7591994	1060840
1653103175.7598796	1070848
1653103176.763955	1080856
1653103177.7668931	1100872
1653103178.767525	1110880
1653103179.7747848	1120888
1653103180.778518	1130896
1653103181.7806585	1150912
1653103182.7812681	1160920
1653103183.7819276	1170928
1653103184.7825096	1180936
1653103185.7830753	1200952
1653103186.783705	1210960
1653103187.7843287	1220968
1653103188.7850187	1230976
1653103189.7856636	1250992
1653103190.7862713	1261000
1653103191.7868793	1271008
1653103192.7874978	1281016
1653103193.7880757	1301032
1653103194.7887058	1311040
1653103195.7893326	1321048
1653103196.7935984	1331056
1653103197.794235	1351072
1653103198.7976582	1361080
1653103199.7982275	1371088
1653103200.8005385	1381096
1653103201.802492	1401112
1653103202.8032873	1411120
1653103203.8038998	1421128
1653103204.8058832	1431136
1653103205.8065293	1451152
1653103206.8091629	1461160
1653103207.8097575	1471168
1653103208.810307	1481176
1653103209.8109207	1501192
1653103210.8115506	1511200
1653103211.8121789	1521208
1653103212.8127778	1531216
1653103213.8133414	1551232
1653103214.8139386	1561240
1653103215.8146007	1571248
1653103216.8153248	1581256
1653103217.815911	1601272
1653103218.8164756	1611280
1653103219.8198197	1621288
1653103220.820424	1631296
1653103221.8211002	1651312
1653103222.8217318	1661320
1653103223.822331	1671328
1653103224.8229628	1681336
1653103225.8235617	1701352
1653103226.8241053	1711360
1653103227.8246937	1721368
1653103228.8252525	1731376
1653103229.8259032	1751392
1653103230.8265114	1761400
1653103231.8314085	1771408
1653103232.8408515	1781416
1653103233.8462348	1801432
1653103234.8475342	1811440
1653103235.8481834	1821448
1653103236.8488007	1831456
1653103237.8493645	1851472
1653103238.8499668	1861480
1653103239.8516772	1871488
