1653096458.1232855	10000
1653096459.124332	20008
1653096460.1250758	30016
1653096461.1256943	40024
1653096462.1263416	60040
1653096463.126962	70048
1653096464.127665	80056
1653096465.1283028	90064
1653096466.1321824	100072
1653096467.1328073	110080
1653096468.1334782	120088
1653096469.1341128	140104
1653096470.1347568	150112
1653096471.1353335	160120
1653096472.1359408	170128
1653096473.1366987	180136
1653096474.1373181	190144
1653096475.1380272	210160
1653096476.1387398	220168
1653096477.1393433	230176
1653096478.1427982	240184
1653096479.14381	250192
1653096480.1444385	260200
1653096481.1493347	280216
1653096482.149909	290224
1653096483.1505165	300232
1653096484.1511889	310240
1653096485.1518488	320248
1653096486.1607964	330256
1653096487.1615005	350272
1653096488.162116	360280
1653096489.1626904	370288
1653096490.1647573	380296
1653096491.1653776	390304
1653096492.1660416	400312
1653096493.1666765	410320
1653096494.1673295	430336
1653096495.1762795	440344
1653096496.1769109	450352
1653096497.177566	460360
1653096498.1782331	470368
1653096499.1788063	480376
1653096500.1794076	500392
1653096501.1799483	510400
1653096502.180549	520408
1653096503.1811767	530416
1653096504.181771	540424
1653096505.1883326	550432
1653096506.1890006	570448
1653096507.1896303	580456
1653096508.1902535	590464
1653096509.1909428	600472
1653096510.1915538	610480
1653096511.192164	620488
1653096512.192753	640504
1653096513.1934254	650512
1653096514.194082	660520
1653096515.2002447	670528
1653096516.2008665	680536
1653096517.2015216	690544
1653096518.202233	700552
1653096519.2028835	720568
1653096520.2035456	730576
1653096521.2042272	740584
1653096522.204868	750592
1653096523.2056441	760600
1653096524.2062426	770608
1653096525.2078238	790624
1653096526.208509	800632
1653096527.2144902	810640
1653096528.2195573	820648
1653096529.2252462	830656
1653096530.2285779	840664
1653096531.229229	860680
1653096532.2299438	870688
1653096533.2305183	880696
1653096534.2311368	890704
1653096535.2317007	900712
1653096536.2323577	910720
1653096537.2330122	930736
1653096538.2335963	940744
1653096539.2342074	950752
1653096540.234839	960760
1653096541.2354157	970768
1653096542.23607	990784
1653096543.2367167	1000792
1653096544.2372692	1010800
1653096545.2378485	1020808
1653096546.2384138	1030816
1653096547.2427726	1040824
1653096548.2433634	1060840
1653096549.2439098	1070848
1653096550.244477	1080856
1653096551.2451806	1090864
1653096552.2457664	1100872
1653096553.246533	1110880
1653096554.2471993	1130896
1653096555.2478416	1140904
1653096556.2484555	1150912
1653096557.2490423	1160920
1653096558.2497358	1170928
1653096559.2503746	1180936
1653096560.2509656	1200952
1653096561.2523026	1210960
1653096562.2529213	1220968
1653096563.253555	1230976
1653096564.2541811	1240984
1653096565.2547534	1250992
1653096566.25535	1271008
1653096567.2559807	1281016
1653096568.256681	1291024
1653096569.2573333	1301032
1653096570.2578928	1311040
1653096571.2587075	1321048
1653096572.2593572	1341064
1653096573.2599757	1351072
1653096574.2605667	1361080
1653096575.2612507	1371088
1653096576.2618964	1381096
1653096577.2726643	1401112
1653096578.273288	1411120
1653096579.2738454	1421128
1653096580.274541	1431136
1653096581.276314	1441144
1653096582.2769632	1451152
1653096583.277546	1471168
1653096584.2812889	1481176
1653096585.281952	1491184
1653096586.282653	1501192
1653096587.2832518	1511200
1653096588.2838507	1521208
1653096589.2844694	1541224
1653096590.2850451	1551232
1653096591.2856805	1561240
1653096592.2863464	1571248
1653096593.2869234	1581256
1653096594.287555	1591264
1653096595.2881896	1611280
1653096596.2887595	1621288
1653096597.2893639	1631296
1653096598.289988	1641304
1653096599.2906578	1651312
1653096600.2912757	1671328
1653096601.2919273	1681336
